material,weight_capacity,fragility,recyclability,co2_score,strength,biodegradability,co2_impact_index,eco_score,cost_efficiency,suitability_score
Metal,0.9025,,1,0.7743088655862728,0.9025000000000001,5,0.0018,2.751,1.0322439077577277,6.128191134413727
Ceramic,0.4785,,1,0.27359389895138225,0.47850000000000004,5,0.0011995820271682,4.852,1.2808025006379178,6.204906101048618
Paper,0.778,,0,0.3336510962821735,0.778,9,0.0008997429305912,7.6,1.7940690261595957,9.444348903717827
Metal,0.1135,,0,0.09747378455672069,0.1135,5,0.0018017621145374,4.591,0.5747598358677286,5.016026215443279
Glass,0.9775,,0,0.6989990467111535,0.9775,6,0.0015002557544757,3.067,1.223405714967488,6.278500953288846
Bioplastic,0.3415,,0,0.11391801715919923,0.3415,7,0.0006998535871156,6.522,1.5964059714795011,7.227581982840801
Ceramic,0.125,,1,0.07149666348903717,0.125,5,0.0012,5.7,0.7288771539744302,6.053503336510963
Plastic,0.45,,1,0.45042897998093423,0.45,2,0.0021,1.11,0.8175441634915137,2.999571020019066
Plastic,0.33,,1,0.33031458531935176,0.32999999999999996,2,0.0021,1.614,0.7668808152414709,2.9996854146806484
Metal,0.1175,,1,0.10081029551954243,0.11750000000000001,5,0.0018,5.577,0.5851293615001186,6.0166897044804575
Glass,0.6315,,1,0.45162059103908486,0.6315000000000001,6,0.0015003958828186,5.105,1.1448086062386589,7.1798794089609155
Plastic,0.378,,1,0.37845567206863684,0.378,2,0.0021005291005291,1.412,0.7900418410041841,2.999544327931363
Paper,0.567,,1,0.24332697807435652,0.567,9,0.000900352733686,8.979,1.6514868804664722,10.323673021925643
Plastic,0.9135,,1,0.9144423260247856,0.9135,2,0.0021001642036124,-0.8370000000000002,0.9004947610769157,2.9990576739752144
Paper,0.4355,,1,0.18684461391801718,0.43550000000000005,9,0.0009001148105625,9.216,1.5182436025257562,10.248655386081982
Ceramic,0.8785,,1,0.5023832221163013,0.8785000000000001,5,0.0011997723392145,3.892,1.4583739515746164,6.3761167778836985
Plastic,0.102,,1,0.10200190657769305,0.10200000000000001,2,0.0020980392156862,2.572,0.5049457291175082,2.999998093422307
Plastic,0.7985,,1,0.7993326978074358,0.7985,2,0.0021001878522229,-0.3540000000000001,0.887880538477846,2.999167302192564
Paper,0.061,,1,0.026215443279313633,0.061,9,0.0009016393442622,9.89,0.4833006042296072,10.034784556720686
Ceramic,0.8175,,0,0.46758817921830315,0.8175000000000001,5,0.0012,3.0380000000000003,1.4403048370843132,5.3499118207816965
Ceramic,0.138,,1,0.07888465204957103,0.13799999999999998,5,0.0011992753623188,5.669,0.7714468425259791,6.059115347950429
Bioplastic,0.3605,,0,0.1203527168732126,0.3605,7,0.0007004160887656,6.495,1.636013411204845,7.240147283126787
Bioplastic,0.939,,1,0.31339370829361296,0.9390000000000001,7,0.0007002129925452,6.6850000000000005,2.271442407471463,8.625606291706386
Ceramic,0.184,,0,0.10533841754051479,0.184,5,0.0012010869565217,4.558,0.8960817084493964,5.078661582459485
Metal,0.742,,1,0.636558627264061,0.742,5,0.0017998652291105,3.329,1.0073875622856403,6.105441372735939
Bioplastic,0.9875,,1,0.3295996186844614,0.9875,7,0.0007002531645569,6.617,2.298651947187396,8.657900381315539
Plastic,0.4685,,1,0.4690181124880839,0.46849999999999997,2,0.0021003201707577,1.032,0.8233481320154129,2.9994818875119162
Plastic,0.666,,0,0.6665872259294567,0.666,2,0.0020998498498498,-0.7970000000000002,0.8687856743144935,1.9994127740705432
Bioplastic,0.068,,1,0.022640610104861774,0.068,7,0.0006985294117647,7.905,0.5544656043528955,8.045359389895138
Ceramic,0.8465,,1,0.48427073403241183,0.8465,5,0.0012002362669816,3.968,1.4488146516560614,6.362229265967588
Ceramic,0.6665,,0,0.38131553860819833,0.6665,5,0.0012003000750187,3.4,1.3847464844523667,5.285184461391802
Metal,0.9365,,1,0.8033841754051478,0.9365,5,0.0017997864388681,2.629,1.0366575212367435,6.133115824594852
Ceramic,0.9905,,1,0.5664918970448045,0.9904999999999999,5,0.0011998990408884,3.623,1.4861395980833871,6.424008102955195
Paper,0.769,,1,0.32983794089609153,0.769,9,0.0008998699609882,8.616,1.7890463517409625,10.439162059103909
Plastic,0.1895,,1,0.18970448045757868,0.1895,2,0.0021002638522427,2.204,0.6541148404080289,2.9997955195424213
Metal,0.073,,1,0.0626787416587226,0.073,5,0.0018013698630136,5.737,0.44873718136536767,6.0103212583412775
Bioplastic,0.7415,,1,0.24737845567206865,0.7415,7,0.0006999325691166,6.962,2.134559549945115,8.494121544327932
Paper,0.183,,1,0.07840800762631078,0.183,9,0.0008989071038251,9.671,1.0257387122628907,10.104591992373688
Metal,0.2775,,1,0.23808388941849382,0.27749999999999997,5,0.0018,5.001,0.8208021993514731,6.039416110581506
Metal,0.2135,,1,0.1832697807435653,0.21349999999999997,5,0.0018009367681498,5.231,0.7536984687868078,6.030230219256435
Plastic,0.3485,,0,0.3489037178265014,0.3485,2,0.0021004304160688,0.536,0.7763357400722022,1.9995962821734987
Metal,0.4595,,1,0.394184938036225,0.45949999999999996,5,0.0017997823721436,4.346,0.9298138503086418,6.0653150619637755
Metal,0.786,,1,0.6744518589132508,0.786,5,0.0018002544529262,3.17,1.0149113737075333,6.1115481410867485
Paper,0.0965,,1,0.041468064823641564,0.0965,9,0.000901554404145,9.826,0.6821327493261455,10.055031935176359
Ceramic,0.5705,,0,0.3262631077216397,0.5705,5,0.0011998247151621,3.631,1.3383752655708374,5.24423689227836
Bioplastic,0.5925,,0,0.19780743565300285,0.5925,7,0.0007004219409282,6.17,1.9895406530089632,7.394692564346998
Metal,0.661,,1,0.567206863679695,0.661,5,0.0018003025718608,3.62,0.9906972424632091,6.093793136320304
Metal,0.3865,,1,0.3315061963775024,0.3865,5,0.0017994825355756,4.609,0.8956997680326962,6.054993803622497
Plastic,0.6355,,0,0.6360819828408009,0.6355000000000001,2,0.0020999213217938,-0.669,0.8633549180858642,1.999418017159199
Paper,0.462,,1,0.1982840800762631,0.462,9,0.0009004329004329,9.168,1.5488590604026846,10.263715919923737
Ceramic,0.695,,0,0.39752144899904673,0.6950000000000001,5,0.0012,3.332,1.3969246982180497,5.297478551000953
Plastic,0.41,,1,0.4103908484270734,0.41,2,0.0021,1.278,0.8033059394844976,2.9996091515729266
Glass,0.758,,1,0.5419447092469019,0.758,6,0.0015,4.726,1.1807870507870508,7.216055290753098
Bioplastic,0.762,,1,0.25428979980934224,0.762,7,0.0007001312335958,6.933,2.1507816494013183,8.507710200190658
Plastic,0.167,,0,0.1670638703527169,0.16699999999999998,2,0.0020988023952095,1.299,0.6253185793325003,1.9999361296472828
Bioplastic,0.192,,0,0.06410867492850335,0.192,7,0.0007005208333333,6.731,1.1699564333430148,7.127891325071497
Plastic,0.2665,,1,0.2666825548141087,0.2665,2,0.0020994371482176,1.881,0.7267866891979722,2.9998174451858914
Ceramic,0.692,,0,0.39585319351763587,0.692,5,0.0012001445086705,3.339,1.3955743535518597,5.296146806482365
Metal,0.8705,,0,0.7469018112488084,0.8705,5,0.0018001148765077,1.866,1.0278641377757767,5.123598188751192
Plastic,0.431,,1,0.43136320305052434,0.43099999999999994,2,0.0020997679814385,1.19,0.8111212773591674,2.999636796949476
Plastic,0.909,,1,0.9099142040038132,0.909,2,0.0021001100110011,-0.8180000000000001,0.9000764583726638,2.9990857959961867
Glass,0.1125,,1,0.0805529075309819,0.1125,6,0.0015022222222222,6.662,0.62308606124604,7.031947092469018
Glass,0.7165,,1,0.5123927550047664,0.7165,6,0.0015003489183531,4.85,1.1700007783312578,7.2041072449952335
Ceramic,0.663,,1,0.3791706387035272,0.663,5,0.0011998491704374,4.409,1.383640704267383,6.283829361296473
Glass,0.603,,1,0.4311248808388942,0.603,6,0.0015,5.191,1.1353262137664901,7.171875119161106
Metal,0.9345,,1,0.8017159199237369,0.9345000000000001,5,0.0017998929909042,2.636,1.0363574373612434,6.132784080076263
Plastic,0.571,,1,0.5714966634890373,0.571,2,0.0020998248686514,0.6019999999999999,0.8503392958546279,2.9995033365109625
Metal,0.2095,,1,0.17969494756911344,0.20950000000000002,5,0.001799522673031,5.246,0.7490303340149966,6.029805052430887
Metal,0.393,,0,0.3372259294566254,0.393,5,0.0018002544529262,3.585,0.898848795377739,5.055774070543374
Paper,0.7105,,1,0.30481410867492853,0.7105,9,0.0009000703729767,8.721,1.7551265748263276,10.40568589132507
Ceramic,0.442,,1,0.2528598665395615,0.442,5,0.0012002262443438,4.939,1.2526219100364717,6.189140133460438
Plastic,0.848,,1,0.8489037178265014,0.8480000000000001,2,0.0021002358490566,-0.5619999999999998,0.8936628491058872,2.9990962821734986
Metal,0.0995,,1,0.08531935176358436,0.0995,5,0.0017989949748743,5.642,0.5369110082304527,6.014180648236415
Bioplastic,0.386,,0,0.12869399428026693,0.386,7,0.0006994818652849,6.46,1.6878449353897458,7.257306005719733
Metal,0.787,,1,0.6751668255481412,0.787,5,0.0017998729351969,3.167,1.015265326200578,6.111833174451859
Paper,0.0645,,1,0.02764537654909438,0.0645,9,0.0008992248062015,9.884,0.5053061986557132,10.036854623450907
Ceramic,0.726,,1,0.4151572926596759,0.726,5,0.0011997245179063,4.258,1.4092783123612138,6.310842707340324
Plastic,0.275,,1,0.27526215443279317,0.275,2,0.0021,1.845,0.7328210339133747,2.9997378455672066
Metal,0.155,,0,0.13298379408960917,0.155,5,0.0018,4.442,0.6652823240589197,5.022016205910391
Bioplastic,0.696,,1,0.2321258341277407,0.696,7,0.0006997126436781,7.026,2.0955912743972442,8.463874165872259
Bioplastic,0.895,,1,0.29861773117254525,0.8949999999999999,7,0.0007,6.747,2.245258878392921,8.596382268827455
Glass,0.5815,,0,0.41563393708293617,0.5815,6,0.001499570077386,4.256,1.127738029210575,6.165866062917064
Ceramic,0.9725,,0,0.5562440419447093,0.9724999999999999,5,0.0012,2.666,1.481918216153399,5.416255958055291
Bioplastic,0.7205,,1,0.24046711153479502,0.7205,7,0.0007002081887578,6.991,2.1162102757944843,8.480032888465207
Metal,0.9165,,1,0.7862249761677789,0.9164999999999999,5,0.0017997817785051,2.701,1.0341617813155488,6.130275023832221
Paper,0.171,,1,0.07340324118207818,0.17099999999999999,9,0.0009005847953216,9.692,0.9861407366684991,10.097596758817922
Glass,0.5285,,1,0.37774070543374644,0.5285,6,0.0014995269631031,5.415,1.1062486281552428,7.150759294566254
Ceramic,0.8225,,1,0.47044804575786464,0.8225,5,0.0012,4.026,1.4418490975935827,6.352051954242135
Paper,0.6745,,1,0.2893231649189705,0.6745,9,0.0008999258710155,8.786,1.7324938785504407,10.38517683508103
Glass,0.132,,1,0.09437559580552908,0.132,6,0.0015,6.604,0.6790975968612064,7.037624404194471
Metal,0.243,,1,0.20853193517635846,0.24300000000000002,5,0.0018004115226337,5.125,0.787600803336938,6.034468064823642
Glass,0.2965,,1,0.21186844613918018,0.2965,6,0.0014991568296795,6.111,0.9507213816292219,7.08463155386082
Paper,0.3065,,1,0.13155386081982842,0.3065,9,0.000900489396411,9.448,1.3236661177439275,10.174946139180172
Plastic,0.908,,1,0.9089609151572927,0.908,2,0.0021002202643171,-0.8140000000000001,0.8999357520786092,2.9990390848427073
Plastic,0.65,,1,0.6506196377502383,0.65,2,0.0021,0.27,0.8659512319024638,2.9993803622497617
Glass,0.4845,,1,0.3465204957102002,0.4845,6,0.001500515995872,5.546,1.0850565755764303,7.1379795042898
Plastic,0.0585,,1,0.05862726406101049,0.058499999999999996,2,0.0021025641025641,2.754,0.3687890625,2.9998727359389896
Glass,0.75,,1,0.5362249761677789,0.75,6,0.0015,4.75,1.1788282888822295,7.213775023832222
Glass,0.447,,1,0.3195900857959962,0.44699999999999995,6,0.0015,5.659,1.0653254572304893,7.127409914204004
Glass,0.979,,1,0.699952335557674,0.9789999999999999,6,0.0014999999999999,4.063000000000001,1.2238229160459988,7.279047664442326
Paper,0.0975,,0,0.041706387035271686,0.0975,9,0.0008974358974358,8.825,0.6880423814328961,9.05579361296473
Paper,0.2655,,1,0.11391801715919923,0.26549999999999996,9,0.0009001883239171,9.522,1.2411296791443849,10.151581982840801
Bioplastic,0.265,,1,0.08841754051477599,0.265,7,0.0007,7.629,1.406450796863142,8.176582459485225
Paper,0.3445,,1,0.14775977121067685,0.3445,9,0.000899854862119,9.38,1.3904597922277797,10.196740228789324
Metal,0.501,,1,0.4299332697807436,0.501,5,0.0018003992015968,4.196,0.9454020507285482,6.071066730219257
Plastic,0.907,,1,0.9077693040991421,0.907,2,0.0020997794928335,-0.8090000000000002,0.9000075675164355,2.9992306959008577
Glass,0.401,,1,0.2867016205910391,0.40099999999999997,6,0.0015,5.797,1.036975224947615,7.114298379408961
Paper,0.6555,,0,0.2812202097235462,0.6555,9,0.0009000762776506,7.82,1.7194786196549139,9.374279790276454
Paper,0.229,,1,0.09818875119161107,0.229,9,0.0008995633187772,9.588,1.1554641654641655,10.130811248808389
Plastic,0.2325,,0,0.23284080076263108,0.2325,2,0.0021010752688172,1.023,0.698532149505943,1.999659199237369
Metal,0.108,,1,0.09270734032411822,0.10800000000000001,5,0.0018009259259259,5.611,0.560435320306703,6.015292659675882
Bioplastic,0.158,,0,0.052669208770257395,0.158,7,0.0006993670886075,6.779,1.0349172650640024,7.1053307912297425
Paper,0.199,,1,0.08531935176358436,0.199,9,0.0008994974874371,9.642,1.0738220164609054,10.113680648236416
Ceramic,0.817,,0,0.4673498570066731,0.817,5,0.0012001223990208,3.039,1.4400285642275055,5.349650142993327
Glass,0.7145,,1,0.5107244995233555,0.7144999999999999,6,0.0014996501049685,4.857,1.1699219542651995,7.203775500476644
Metal,0.1505,,1,0.12917063870352719,0.1505,5,0.0018006644518272,5.458,0.6567158901830282,6.021329361296473
Ceramic,0.3075,,1,0.17588179218303146,0.3075,5,0.0012,5.2620000000000005,1.1146078092605392,6.1316182078169685
Plastic,0.4985,,0,0.4990467111534795,0.49850000000000005,2,0.0021003009027081,-0.0939999999999998,0.8321554742202419,1.9994532888465204
Glass,0.7465,,1,0.5338417540514777,0.7464999999999999,6,0.0015003348961821,4.76,1.1777387577079257,7.212658245948522
Plastic,0.153,,1,0.1532411820781697,0.153,2,0.0021013071895424,2.357,0.6041671372106154,2.99975881792183
Ceramic,0.66,,1,0.3775023832221163,0.6599999999999999,5,0.0012,4.416,1.3821920543022557,6.282497616777884
Paper,0.638,,1,0.27359389895138225,0.638,9,0.0008996865203761,8.852,1.7077366675172236,10.364406101048617
Bioplastic,0.6455,,1,0.21544327931363205,0.6455,7,0.0007002323780015,7.096,2.0463266847990327,8.430056720686368
Paper,0.7005,,1,0.3005243088655863,0.7005,9,0.0009000713775874,8.739,1.7489575151731522,10.399975691134413
Glass,0.949,,1,0.6785033365109628,0.9490000000000001,6,0.0015,4.1530000000000005,1.219005693993755,7.270496663489037
Metal,0.393,,1,0.3372259294566254,0.393,5,0.0018002544529262,4.585,0.898848795377739,6.055774070543374
Bioplastic,0.9185,,1,0.3064823641563394,0.9185000000000001,7,0.0007000544365813,6.714,2.2596306285178236,8.61201763584366
Plastic,0.8055,,0,0.8062440419447093,0.8055,2,0.0020999379267535,-1.383,0.8888334297585861,1.9992559580552904
Bioplastic,0.5085,,1,0.16968541468064824,0.5085,7,0.0007000983284169,7.288,1.8855302226935313,8.338814585319351
Metal,0.5235,,1,0.44923736892278365,0.5235000000000001,5,0.001800382043935,4.115,0.9531398073418381,6.074262631077216
Plastic,0.444,,0,0.4444709246901811,0.44400000000000006,2,0.0021002252252252,0.135,0.8154705418891711,1.9995290753098187
Paper,0.486,,1,0.20853193517635846,0.48600000000000004,9,0.0009002057613168,9.125,1.575201606673876,10.277468064823642
Paper,0.787,,1,0.3377025738798856,0.787,9,0.000900254129606,8.583,1.798024610693673,10.449297426120115
Ceramic,0.72,,1,0.41182078169685415,0.72,5,0.0012,4.272,1.4067424101322406,6.308179218303145
Plastic,0.2075,,1,0.20781696854146808,0.20750000000000002,2,0.0021012048192771,2.128,0.6741018891297614,2.999683031458532
Glass,0.4285,,1,0.3064823641563394,0.4285,6,0.0015005834305717,5.714,1.054166275797373,7.12201763584366
Plastic,0.936,,1,0.9368446139180172,0.9359999999999999,2,0.0020998931623931,-0.931,0.902738932561026,2.999155386081983
Paper,0.4515,,1,0.19375595805529075,0.45149999999999996,9,0.0009003322259136,9.187,1.5369901022229433,10.257744041944708
Plastic,0.226,,1,0.2261677788369876,0.22599999999999998,2,0.0020995575221238,2.051,0.6928949291246529,2.9998322211630124
Metal,0.9745,,1,0.8360343183984748,0.9744999999999999,5,0.0017998973832734,2.492,1.0410943069559018,6.1384656816015255
Plastic,0.5045,,1,0.5050047664442326,0.5045,2,0.0021000991080277,0.8809999999999998,0.8338777278815094,2.9994952335557676
Paper,0.8395,,1,0.36010486177311724,0.8394999999999999,9,0.0008999404407385,8.489,1.8245840671293896,10.479395138226883
Plastic,0.101,,0,0.10104861773117255,0.101,2,0.00209900990099,1.576,0.5023660502607871,1.9999513822688275
Plastic,0.5605,,0,0.5610104861773118,0.5605,2,0.0020999107939339,-0.3540000000000001,0.8479441880588405,1.9994895138226885
Paper,0.463,,1,0.19852240228789322,0.46299999999999997,9,0.0008995680345572,9.167,1.5509723774548938,10.264477597712107
Ceramic,0.64,,1,0.3660629170638704,0.64,5,0.0012,4.464,1.3732051544283084,6.273937082936129
Metal,0.143,,1,0.12273593898951383,0.143,5,0.0018006993006993,5.485,0.6420158356516156,6.020264061010486
Ceramic,0.929,,0,0.5314585319351763,0.9289999999999999,5,0.0012002152852529,2.77,1.471197161835749,5.397541468064824
Glass,0.385,,0,0.27526215443279317,0.385,6,0.0015,4.845,1.0259494474787245,6.1097378455672064
Glass,0.2595,,1,0.18541468064823644,0.2595,6,0.0014990366088631,6.222,0.9092034068136272,7.074085319351764
Plastic,0.183,,1,0.1832697807435653,0.183,2,0.0021010928961748,2.231,0.646027258960121,2.9997302192564343
Plastic,0.0715,,1,0.07149666348903717,0.0715,2,0.002097902097902,2.7,0.416917732073374,3.0000033365109626
Paper,0.7195,,1,0.3086272640610105,0.7195,9,0.0008999305072967,8.705,1.7607733582176603,10.41087273593899
Bioplastic,0.154,,1,0.05147759771210677,0.154,7,0.0007012987012987,7.784,1.0166519823788545,8.102522402287892
Plastic,0.3725,,1,0.37297426120114396,0.3725,2,0.0021006711409395,1.435,0.7875692834828177,2.999525738798856
Ceramic,0.2735,,1,0.1563393708293613,0.27349999999999997,5,0.001199268738574,5.344,1.0669449609520265,6.117160629170639
Ceramic,0.478,,0,0.2733555767397522,0.47800000000000004,5,0.001199790794979,3.853,1.2802808630154474,5.204644423260247
Glass,0.369,,1,0.2638226882745472,0.369,6,0.0015,5.893,1.0142303157343113,7.105177311725453
Bioplastic,0.333,,1,0.11105815061963777,0.333,7,0.0006996996996996,7.534,1.5777642276422763,8.221941849380363
Plastic,0.8765,,1,0.8772640610104863,0.8765000000000001,2,0.0020998288648031,-0.681,0.8968916743891138,2.999235938989514
Metal,0.3575,,1,0.3067206863679695,0.35750000000000004,5,0.0018,4.713,0.878981600843783,6.05077931363203
Glass,0.272,,1,0.19447092469018112,0.272,6,0.0014999999999999,6.184,0.9236905147296861,7.077529075309819
Paper,0.3675,,1,0.15753098188751194,0.3675,9,0.0008993197278911,9.339,1.4270127706829536,10.209969018112488
Paper,0.9615,,1,0.41253574833174456,0.9615,9,0.0009001560062402,8.269,1.875966706965498,10.548964251668256
Metal,0.8645,,1,0.7416587225929457,0.8644999999999999,5,0.0017998843262001,2.888,1.0271384075206704,6.122841277407054
Plastic,0.9865,,1,0.9873689227836034,0.9865,2,0.0020998479472883,-1.1429999999999998,0.9072357866128962,2.9991310772163966
Metal,0.9745,,0,0.8360343183984748,0.9744999999999999,5,0.0017998973832734,1.492,1.0410943069559018,5.1384656816015255
Metal,0.5685,,1,0.48784556720686373,0.5685,5,0.0018003518029903,3.953,0.9670907321819507,6.080654432793136
Bioplastic,0.339,,1,0.11320305052430887,0.339,7,0.0007005899705014,7.525,1.5900335345405767,8.225796949475692
Metal,0.769,,1,0.6596758817921831,0.769,5,0.0017997399219765,3.232,1.0122738110176936,6.109324118207817
Glass,0.0885,,0,0.06339370829361297,0.0885,6,0.001502824858757,5.734,0.5416365227537921,6.025106291706387
Ceramic,0.6065,,1,0.34699714013346045,0.6065,5,0.0012003297609233,4.5440000000000005,1.3568319471102581,6.25950285986654
Paper,0.288,,1,0.12345090562440421,0.288,9,0.0008993055555555,9.482,1.2888737201365186,10.164549094375596
Plastic,0.091,,1,0.09103908484270735,0.091,2,0.002098901098901,2.618,0.47634231536926136,2.999960915157293
Ceramic,0.7385,,1,0.4223069590085796,0.7384999999999999,5,0.0011997291807718,4.228,1.4139195108596458,6.31619304099142
Paper,0.636,,1,0.2728789323164919,0.636,9,0.0009001572327044,8.855,1.7056474498274317,10.363121067683508
Paper,0.832,,1,0.3570066730219257,0.8320000000000001,9,0.0009002403846153,8.502,1.8205423445974136,10.474993326978074
Plastic,0.1795,,1,0.17969494756911344,0.1795,2,0.002100278551532,2.246,0.641770620313565,2.9998050524308866
Plastic,0.745,,0,0.7457102001906578,0.745,2,0.0021,-1.129,0.8809164177422082,1.9992897998093424
Metal,0.693,,1,0.5946139180171592,0.693,5,0.0018001443001443,3.505,0.9976765250806284,6.098386081982841
Paper,0.6625,,1,0.2840800762631077,0.6625,9,0.0008996226415094,8.808,1.7249007197815835,10.378419923736892
Ceramic,0.893,,1,0.5107244995233555,0.893,5,0.0011998880179171,3.857,1.4621977678919849,6.382275500476644
Plastic,0.179,,0,0.1792183031458532,0.179,2,0.0021005586592178,1.248,0.6410754523728234,1.9997816968541466
Ceramic,0.3355,,1,0.1918493803622498,0.3355,5,0.0011997019374068,5.195,1.1495655724318143,6.14365061963775
Paper,0.31,,1,0.13298379408960917,0.31,9,0.0009,9.442,1.3305646481178395,10.177016205910391
Plastic,0.255,,1,0.2552430886558627,0.255,2,0.0021,1.929,0.7178183281899906,2.999756911344137
Paper,0.5095,,1,0.21854146806482366,0.5095,9,0.0008999018645731,9.083,1.599477779440371,10.290958531935175
Paper,0.733,,1,0.3143469971401335,0.733,9,0.0008997271487039,8.681000000000001,1.7690486598412516,10.418653002859868
Glass,0.95,,1,0.6792183031458533,0.95,6,0.0015,4.15,1.2191705407389282,7.270781696854147
Paper,0.8275,,1,0.35510009532888465,0.8275,9,0.0009003021148036,8.51,1.818281315458735,10.472399904671116
Plastic,0.599,,1,0.5996186844613919,0.599,2,0.0021001669449081,0.484,0.8561806785665621,2.999381315538608
Bioplastic,0.999,,1,0.3334127740705434,0.999,7,0.0007002002002002,6.601,2.3049620587264923,8.665587225929455
Bioplastic,0.745,,1,0.24857006673021925,0.745,7,0.0007,6.957,2.137303432243949,8.496429933269782
Metal,0.409,,1,0.35081029551954246,0.409,5,0.0017995110024449,4.5280000000000005,0.9072552336646225,6.058189704480458
Ceramic,0.995,,1,0.569113441372736,0.9949999999999999,5,0.0012,3.612,1.487042313719903,6.425886558627264
Bioplastic,0.054,,1,0.01811248808388942,0.054000000000000006,7,0.0007037037037037,7.924,0.45719128329297826,8.03588751191611
Glass,0.684,,1,0.48903717826501436,0.6839999999999999,6,0.0015,4.948,1.161217025408642,7.194962821734986
Plastic,0.1735,,1,0.17373689227836034,0.17350000000000002,2,0.0021008645533141,2.271,0.6338203029775379,2.99976310772164
Plastic,0.3215,,1,0.32173498570066733,0.3215,2,0.0020995334370139,1.65,0.7623270795660035,2.9997650142993324
Ceramic,0.513,,1,0.2933746425166826,0.513,5,0.0011998050682261,4.769,1.3041003271537621,6.219625357483317
Plastic,0.4225,,1,0.4227836034318399,0.4225,2,0.0020994082840236,1.226,0.8081737782640407,2.99971639656816
Paper,0.992,,1,0.42564346997140134,0.992,9,0.0009002016129032,8.214,1.8872107363075807,10.5663565300286
Metal,0.0795,,0,0.06816015252621545,0.0795,5,0.0017987421383647,4.714,0.4727636054421768,5.011339847473785
Metal,0.4265,,1,0.3658245948522402,0.4265,5,0.0017995310668229,4.465,0.9155806814693542,6.06067540514776
Bioplastic,0.8945,,0,0.2983794089609152,0.8945000000000001,7,0.0006998323085522,5.748,2.2453469729600384,7.596120591039084
Bioplastic,0.9035,,1,0.30147759771210675,0.9035,7,0.0007000553403431,6.735,2.2504368989671137,8.602022402287893
Plastic,0.8065,,1,0.8071973307912298,0.8065,2,0.0020998140111593,-0.387,0.889001733830715,2.99930266920877
Ceramic,0.0945,,1,0.054099142040038135,0.0945,5,0.0012010582010582,5.773,0.6132415712960099,6.040400857959962
Plastic,0.603,,0,0.603670162059104,0.603,2,0.0021003316749585,-0.5329999999999999,0.85693558219874,1.9993298379408957
Plastic,0.364,,1,0.3643946615824595,0.364,2,0.0021002747252747,1.471,0.7838160730781074,2.9996053384175405
Glass,0.499,,1,0.35676835081029556,0.499,6,0.0015,5.503,1.092457476781801,7.142231649189704
Bioplastic,0.757,,1,0.2526215443279314,0.757,7,0.0007001321003963,6.94,2.1467775074344417,8.504378455672068
Plastic,0.8725,,1,0.8732125834127742,0.8724999999999999,2,0.0020997134670487,-0.6640000000000001,0.8965153296111272,2.999287416587226
Ceramic,0.83,,1,0.4747378455672069,0.8300000000000001,5,0.0012,4.008,1.4441366727483829,6.355262154432793
Metal,0.7965,,1,0.6832697807435654,0.7965,5,0.0017997489014438,3.133,1.0168910119880727,6.113230219256435
Ceramic,0.6995,,1,0.4001429933269781,0.6995,5,0.0012001429592566,4.321,1.3986000190603258,6.299357006673023
Plastic,0.804,,0,0.8048141086749285,0.8039999999999999,2,0.0021001243781094,-1.3769999999999998,0.8885803086972553,1.9991858913250713
Paper,0.4885,,1,0.20948522402287895,0.4885,9,0.0008996929375639,9.121,1.578427537347913,10.27901477597712
Metal,0.118,,0,0.10128693994280268,0.118,5,0.0018008474576271,4.575,0.5862278001420791,5.016713060057198
Glass,0.2805,,1,0.20066730219256435,0.2805,6,0.0015008912655971,6.158,0.9329248573240332,7.0798326978074355
Plastic,0.9885,,1,0.9895138226882746,0.9884999999999999,2,0.0021001517450682,-1.152,0.9072854142969637,2.9989861773117257
Bioplastic,0.343,,0,0.11439466158245949,0.343,7,0.0006997084548104,6.52,1.599853268119164,7.22860533841754
Bioplastic,0.1305,,0,0.04361296472831268,0.1305,7,0.0007011494252873,6.817,0.9086923332227015,7.086887035271687
Plastic,0.1375,,1,0.13775023832221162,0.1375,2,0.0021018181818181,2.422,0.5783380112269447,2.9997497616777884
Ceramic,0.5455,,1,0.3119637750238322,0.5455,5,0.0011998166819431,4.691,1.3241455513132014,6.233536224976167
Paper,0.871,,1,0.37368922783603437,0.8710000000000001,9,0.0009001148105625,8.432,1.8387583014691085,10.497310772163965
Ceramic,0.666,,1,0.3808388941849381,0.666,5,0.0011996996996996,4.402,1.3850793021411578,6.285161105815062
Metal,0.3645,,1,0.3126787416587226,0.3645,5,0.0017997256515775,4.688,0.8832536382536381,6.051821258341277
Bioplastic,0.3035,,1,0.10128693994280268,0.3035,7,0.0007001647446457,7.575,1.5077977740942459,8.202213060057197
Glass,0.129,,0,0.09223069590085797,0.129,6,0.0015,5.613,0.6710686833622613,6.036769304099142
Ceramic,0.9035,,1,0.5166825548141087,0.9035,5,0.0011997786386275,3.832,1.465097387540578,6.3868174451858915
Plastic,0.6935,,0,0.694232602478551,0.6935,2,0.00210021629416,-0.9129999999999998,0.873169897377423,1.9992673975214492
Ceramic,0.888,,1,0.507864632983794,0.8880000000000001,5,0.0011998873873873,3.869,1.4608515643378033,6.380135367016206
Plastic,0.2325,,1,0.23284080076263108,0.2325,2,0.0021010752688172,2.023,0.698532149505943,2.9996591992373687
Metal,0.7275,,1,0.6241658722592947,0.7275,5,0.0018,3.381,1.0046040939906535,6.103334127740705
